TaxaID	superkingdom	phylum	class	order	family	genus	species	unique	Prevalence	FistQuantile	Median	Mean	ThirdQuantile	Max
287	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	287	0.104545454545455	0	0	0.000155707181530751	0	0.0134481716530674
820	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	820	0.0863636363636364	0	0	7.09233472815104e-05	0	0.00491075644536783
1590	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	1590	0.0454545454545455	0	0	2.22046232724464e-05	0	0.00299145299145299
545	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	545	0.186363636363636	0	0	0.00018819322999814	0	0.00512820512820513
13689	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paucimobilis	13689	0.495454545454545	0	0	0.0105954331649308	0.00122163604460317	0.86407532500393
53344	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus delphini	53344	0.0590909090909091	0	0	1.70469520403273e-05	0	0.000997838017628472
1032069	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter ureolyticus	1032069	0.109090909090909	0	0	0.000553232020691126	0	0.0478539713862852
1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	1335	0.304545454545455	0	0	0.00106979947249404	0.000145593513993721	0.0545229244114002
663278	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ethanoligenens	Ethanoligenens harbinense	663278	0.109090909090909	0	0	0.000106354792314464	0	0.00997782705099778
693746	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes	693746	0.145454545454545	0	0	0.000305315474935391	0	0.0126541207008436
57706	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	57706	0.05	0	0	1.08048038199801e-05	0	0.000937207122774133
78535	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus viridans	78535	0.309090909090909	0	0	0.000372017102727418	0.000160351868291502	0.0100603621730382
2584944	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella faecalis	2584944	0.0590909090909091	0	0	4.14608514084176e-05	0	0.00211662609799979
1496	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	1496	0.2	0	0	0.000388315933250501	0	0.0146713615023474
2599308	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Crassaminicella	Crassaminicella thermophila	2599308	0.136363636363636	0	0	0.000168631368835414	0	0.00544121126094157
147802	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	147802	0.0727272727272727	0	0	0.000852766304184439	0	0.0785091197462331
1712675	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Turicibacteraceae	Turicibacter	Turicibacter sp. H121	1712675	0.0227272727272727	0	0	5.83963528691035e-06	0	0.000567536889897843
1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	1338	0.331818181818182	0	0	0.000333391168018882	0.00025178081651177	0.00823723228995058
837	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	837	0.222727272727273	0	0	0.00141446412597353	0	0.0466724286949006
1160721	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bicirculans	1160721	0.118181818181818	0	0	0.00068064264626765	0	0.0685252735799896
823	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	823	0.0681818181818182	0	0	0.00120769858065918	0	0.254055807916937
1177574	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella jejuni	1177574	0.213636363636364	0	0	0.00180560031467659	0	0.0758807588075881
2696063	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna sedimenticola	2696063	0.136363636363636	0	0	9.06863184045127e-05	0	0.00234497133923919
818	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	818	0.0409090909090909	0	0	3.76924476219316e-05	0	0.00619307832422587
2025876	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. CT06	2025876	0.0681818181818182	0	0	2.0730002136794e-05	0	0.00104220948410631
622	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	622	0.268181818181818	0	0	0.000893829482495969	0.000106211503704037	0.0253082414016872
248315	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rodentium	248315	0.281818181818182	0	0	0.000780348553927984	0.00015761809403175	0.0177886292291594
360104	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	360104	0.0772727272727273	0	0	0.000243320745391633	0	0.0165175995383728
381	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium loti	381	0.0545454545454545	0	0	0.000279176670752236	0	0.0205128205128205
113107	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus australis	113107	0.545454545454545	0	0.000306182316937139	0.00256981663081747	0.00271437495978207	0.0324846356453029
55508	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium agaricidamnosum	55508	0.218181818181818	0	0	0.000188609719247735	0	0.00646123260437376
587753	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	587753	0.0681818181818182	0	0	3.33314265125512e-05	0	0.00279329608938547
1313	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	1313	0.659090909090909	0	0.0022891578883975	0.0108718297170676	0.0126750751692662	0.118697554328337
39777	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	39777	0.363636363636364	0	0	0.00349975844290807	0.000498000018387848	0.07981220657277
573	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	573	0.313636363636364	0	0	0.000979619394365475	0.000199648135064485	0.0205128205128205
1504	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium septicum	1504	0.0454545454545455	0	0	2.1514716126476e-05	0	0.00123596662890102
2044467	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp. E4742	2044467	0.154545454545455	0	0	0.000144448083998839	0	0.00512820512820513
185008	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei	185008	0.163636363636364	0	0	5.97828054219695e-05	0	0.00180402582605393
266779	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	Chelativorans sp. BNC1	266779	0.0318181818181818	0	0	1.36566495186013e-05	0	0.000922479880395712
357809	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans	357809	0.113636363636364	0	0	5.50377223819093e-05	0	0.00258143822987093
2021971	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus respiraculi	2021971	0.313636363636364	0	0	0.000306933209383671	0.000200653399063562	0.00647138964577657
1888195	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus himalayensis	1888195	0.359090909090909	0	0	0.00036577107143696	0.000323541850068182	0.0113941018766756
70258	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus piscifermentans	70258	0.0363636363636364	0	0	1.04561023265552e-05	0	0.000997838017628472
997877	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei	997877	0.0909090909090909	0	0	0.000197660339898636	0	0.0109289617486339
28135	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oris	28135	0.213636363636364	0	0	0.00071170725387709	0	0.048289517104829
537007	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hansenii	537007	0.0954545454545455	0	0	3.41856934256339e-05	0	0.00144613159797542
33033	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	33033	0.281818181818182	0	0	0.00975907502906877	0.000173722803878435	0.274634815591962
46125	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia defectiva	46125	0.309090909090909	0	0	0.00325483702274844	0.000298793146826313	0.118735255681336
29581	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium lividum	29581	0.227272727272727	0	0	0.000213146312088015	0	0.00447316103379722
350688	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus	Alkaliphilus oremlandii	350688	0.1	0	0	6.13790854758233e-05	0	0.00319440219044722
1134687	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis	1134687	0.0909090909090909	0	0	0.000148548262659036	0	0.0146252285191956
1615494	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta intestinalis	1615494	0.0818181818181818	0	0	2.51675316057152e-05	0	0.00151515151515152
847	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	847	0.0454545454545455	0	0	2.63253664425639e-05	0	0.00287799362729983
87541	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus christensenii	87541	0.240909090909091	0	0	0.000261829752347994	0	0.00621744244664762
1868794	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Jeotgalibaca arthritidis	1868794	0.140909090909091	0	0	4.41180804358441e-05	0	0.000995644057249533
568816	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	568816	0.0818181818181818	0	0	7.18797342260467e-05	0	0.00588546488559714
1519	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tyrobutyricum	1519	0.0272727272727273	0	0	4.52127806823353e-06	0	0.000308991657225255
29385	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus	29385	0.181818181818182	0	0	0.000204848585960225	0	0.00800582241630277
343509	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis glossinidius	343509	0.0727272727272727	0	0	1.59790862646124e-05	0	0.000468603561387067
1571	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina ureae	1571	0.0227272727272727	0	0	1.61071777906213e-05	0	0.00269179004037685
693444	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae_unclassified	Enterobacteriaceae bacterium strain FGI 57	693444	0.0409090909090909	0	0	1.49048124287276e-05	0	0.00223089793641941
1408186	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	1408186	0.0818181818181818	0	0	0.000139920185872324	0	0.0110153256704981
2382163	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus koreensis	2382163	0.336363636363636	0	0	0.000390991044328736	0.000363943704107639	0.00579019073569482
1305	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	1305	0.536363636363636	0	0.000165135228848821	0.00321445105916212	0.00216954360441284	0.207862981704944
119206	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus sanguinicola	119206	0.231818181818182	0	0	0.000174022997667804	0	0.00552486187845304
1492	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium butyricum	1492	0.05	0	0	3.71717696148359e-05	0	0.00289142691918462
760570	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis	760570	0.386363636363636	0	0	0.00237107600848584	0.00148348454158659	0.0563002680965147
691	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio natriegens	691	0.0363636363636364	0	0	1.88436787774242e-05	0	0.00223089793641941
2283160	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Psychrobacillus	Psychrobacillus glaciei	2283160	0.0227272727272727	0	0	4.98549193886495e-05	0	0.009657594381036
61645	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	61645	0.0590909090909091	0	0	4.63807473381737e-05	0	0.00291120815138282
553	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea ananatis	553	0.104545454545455	0	0	4.77572139971703e-05	0	0.00223613595706619
321846	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas simiae	321846	0.0454545454545455	0	0	0.000528321000636024	0	0.0899521531100479
1654388	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schweitzeri	1654388	0.0272727272727273	0	0	1.00265466885728e-05	0	0.000868935553946416
1404	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium	1404	0.0909090909090909	0	0	0.000121383058018774	0	0.00864197530864197
1849491	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Abyssicoccus	Abyssicoccus albus	1849491	0.0181818181818182	0	0	2.3154272650372e-05	0	0.00284321689683184
2583452	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacterium	Amedibacterium intestinale	2583452	0.0318181818181818	0	0	9.6821446662635e-06	0	0.000586854460093897
1912795	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Boudabousia	Boudabousia tangfeifanii	1912795	0.0409090909090909	0	0	1.80059453923755e-05	0	0.00135869565217391
1572656	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Ruminococcaceae bacterium CPB6	1572656	0.0545454545454545	0	0	9.52402026628571e-06	0	0.000390828556539865
1353	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus gallinarum	1353	0.0863636363636364	0	0	3.31341028573976e-05	0	0.00230680507497117
28901	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	28901	0.345454545454545	0	0	0.00221975535290803	0.000623694950992734	0.0943025540275049
29382	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii	29382	0.122727272727273	0	0	7.03878443534377e-05	0	0.00710184345723784
138532	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium flaccumfaciens	138532	0.00909090909090909	0	0	0.000657810650385655	0	0.13984425697599
203275	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	203275	0.140909090909091	0	0	0.000172246748409451	0	0.0150915987410217
28116	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	28116	0.0636363636363636	0	0	3.46758666314458e-05	0	0.00478927203065134
889201	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus	889201	0.454545454545455	0	0	0.00147314840908407	0.000727887408215277	0.0265151515151515
2696060	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. CLZ	2696060	0.354545454545455	0	0	0.00304714490106286	0.000740636919017693	0.24679029957204
67780	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella ictaluri	67780	0.15	0	0	7.79679177698584e-05	0	0.00223089793641941
591001	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans	591001	0.0590909090909091	0	0	1.88296399605294e-05	0	0.00096815834767642
584	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	584	0.122727272727273	0	0	0.000119504576367616	0	0.00665188470066519
34062	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella osloensis	34062	0.477272727272727	0	0	0.0364080563089572	0.00991875560802402	0.539098382236784
638	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	Arsenophonus nasoniae	638	0.0272727272727273	0	0	1.44860002853237e-05	0	0.00219385719984045
51161	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus delphinicola	51161	0.0409090909090909	0	0	3.92379260796152e-06	0	0.000151103052281656
1440052	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii	1440052	0.159090909090909	0	0	0.000130672088127259	0	0.00648929266709929
693216	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter turicensis	693216	0.0227272727272727	0	0	7.04453996273344e-06	0	0.000891928051137208
264731	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella ruminicola	264731	0.122727272727273	0	0	5.38998137229481e-05	0	0.00329943747295543
134534	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter gyllenbergii	134534	0.0136363636363636	0	0	2.35838091531038e-05	0	0.00465425531914894
994476	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	994476	0.0818181818181818	0	0	3.09564152613047e-05	0	0.00279329608938547
321983	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella albidiflava	321983	0.0818181818181818	0	0	0.000109499530450036	0	0.00447133087848501
83771	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	83771	0.00909090909090909	0	0	7.69923515797126e-06	0	0.000860585197934596
1613	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum	1613	0.0863636363636364	0	0	0.000931385060230128	0	0.0923379174852652
267747	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	267747	0.681818181818182	0	0.00103325732908424	0.0201946200438251	0.0110890154592826	0.460199354204689
2478464	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter oligotrophicus	2478464	0.05	0	0	1.2301847382183e-05	0	0.000966744006187162
109790	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	109790	0.0227272727272727	0	0	1.51662312037733e-05	0	0.00184363944391848
1587	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus	1587	0.0636363636363636	0	0	0.000131944365347392	0	0.00887688151292937
